chromosome	start	end	score
chr2	165331212	165331213	0.098202
chr2	165331213	165331214	0.096107
chr2	165331214	165331216	0.094011
chr2	165331216	165331217	0.089041
chr2	165331217	165331218	0.093592
chr2	165331218	165331225	0.086647
chr2	165331225	165331226	0.083113
chr2	165331226	165331227	0.085928
chr2	165331227	165331228	0.082035
chr2	165331228	165331230	0.084729
chr2	165331230	165331231	0.078921
chr2	165331231	165331233	0.071077
chr2	165331233	165331235	0.066645
chr2	165331235	165331236	0.065029
chr2	165331236	165331240	0.061077
chr2	165331240	165331241	0.058263
chr2	165331241	165331245	0.058981
chr2	165331245	165331246	0.061256
chr2	165331246	165331249	0.061975
chr2	165331249	165331256	0.065687
chr2	165331256	165331257	0.081495
chr2	165331257	165331258	0.08371
chr2	165331258	165331262	0.085746
chr2	165331262	165331263	0.086644
chr2	165331263	165331265	0.079697
chr2	165331265	165331272	0.077481
chr2	165331272	165331273	0.075266
chr2	165331273	165331274	0.077362
chr2	165331274	165331275	0.07874
chr2	165331275	165331276	0.077602
chr2	165331276	165331278	0.079279
chr2	165331278	165331282	0.068023
chr2	165331282	165331286	0.071137
chr2	165331286	165331292	0.06916
chr2	165331292	165331295	0.068082
chr2	165331295	165331298	0.073951
chr2	165331298	165331299	0.081974
chr2	165331299	165331300	0.085867
chr2	165331300	165331301	0.087364
chr2	165331301	165331302	0.084549
chr2	165331302	165331303	0.089879
chr2	165331303	165331305	0.085987
chr2	165331305	165331306	0.0994
chr2	165331306	165331310	0.096405
chr2	165331310	165331311	0.102214
chr2	165331311	165331312	0.108979
chr2	165331312	165331315	0.107542
chr2	165331315	165331317	0.111015
chr2	165331317	165331318	0.110955
chr2	165331318	165331320	0.109099
chr2	165331320	165331325	0.114488
chr2	165331325	165331326	0.116105
chr2	165331326	165331327	0.11323
chr2	165331327	165331328	0.116943
chr2	165331328	165331329	0.140236
chr2	165331329	165331330	56.307
chr2	165331330	165331331	56.8521
chr2	165331331	165331332	57.2087
chr2	165331332	165331333	57.0241
chr2	165331333	165331334	56.524
chr2	165331334	165331335	57.619
chr2	165331335	165331336	57.497
chr2	165331336	165331337	56.8861
chr2	165331337	165331338	56.2986
chr2	165331338	165331339	55.7538
chr2	165331339	165331340	55.663
chr2	165331340	165331341	55.7728
chr2	165331341	165331342	55.79
chr2	165331342	165331343	55.4657
chr2	165331343	165331344	54.7683
chr2	165331344	165331345	54.4084
chr2	165331345	165331346	51.2963
chr2	165331346	165331347	52.1189
chr2	165331347	165331348	51.0363
chr2	165331348	165331349	51.2403
chr2	165331349	165331350	51.0785
chr2	165331350	165331351	51.0333
chr2	165331351	165331352	50.8641
chr2	165331352	165331353	50.157
chr2	165331353	165331354	49.4078
chr2	165331354	165331355	49.0449
chr2	165331355	165331356	48.9487
chr2	165331356	165331357	46.0463
chr2	165331357	165331358	43.7498
chr2	165331358	165331359	42.9519
chr2	165331359	165331360	41.8862
chr2	165331360	165331361	41.6824
chr2	165331361	165331362	42.1688
chr2	165331362	165331363	42.1639
chr2	165331363	165331364	42.8239
chr2	165331364	165331365	41.9926
chr2	165331365	165331366	41.8209
chr2	165331366	165331367	42.3117
chr2	165331367	165331368	41.7687
chr2	165331368	165331369	41.6356
chr2	165331369	165331370	42.1032
chr2	165331370	165331371	42.8799
chr2	165331371	165331372	43.6541
chr2	165331372	165331373	45.92
chr2	165331373	165331374	46.1933
chr2	165331374	165331375	46.3013
chr2	165331375	165331376	46.5661
chr2	165331376	165331377	46.7072
chr2	165331377	165331378	47.8378
chr2	165331378	165331379	47.5623
chr2	165331379	165331380	47.5102
chr2	165331380	165331381	47.582
chr2	165331381	165331382	47.5264
chr2	165331382	165331383	47.4997
chr2	165331383	165331384	47.3796
chr2	165331384	165331385	47.3991
chr2	165331385	165331386	47.5531
chr2	165331386	165331387	49.0028
chr2	165331387	165331388	48.511
chr2	165331388	165331389	48.4887
chr2	165331389	165331390	48.1929
chr2	165331390	165331391	48.0862
chr2	165331391	165331392	48.3684
chr2	165331392	165331393	48.5222
chr2	165331393	165331394	48.1068
chr2	165331394	165331395	48.4306
chr2	165331395	165331396	48.3453
chr2	165331396	165331397	49.3193
chr2	165331397	165331398	48.7369
chr2	165331398	165331399	43.9751
chr2	165331399	165331400	44.1049
chr2	165331400	165331401	44.094
chr2	165331401	165331402	44.3434
chr2	165331402	165331403	44.1092
chr2	165331403	165331404	44.3872
chr2	165331404	165331405	44.8911
chr2	165331405	165331406	44.9546
chr2	165331406	165331407	45.6084
chr2	165331407	165331408	44.1823
chr2	165331408	165331409	43.7736
chr2	165331409	165331410	43.7387
chr2	165331410	165331411	43.9835
chr2	165331411	165331412	43.9106
chr2	165331412	165331413	43.9433
chr2	165331413	165331414	44.0287
chr2	165331414	165331415	44.0118
chr2	165331415	165331416	43.4382
chr2	165331416	165331417	43.7775
chr2	165331417	165331418	44.2725
chr2	165331418	165331419	44.7357
chr2	165331419	165331420	45.0497
chr2	165331420	165331421	45.6813
chr2	165331421	165331422	46.0008
chr2	165331422	165331423	46.3047
chr2	165331423	165331424	47.4996
chr2	165331424	165331425	47.5755
chr2	165331425	165331426	48.176
chr2	165331426	165331427	48.0324
chr2	165331427	165331428	48.2829
chr2	165331428	165331429	49.1464
chr2	165331429	165331430	49.6151
chr2	165331430	165331431	50.3021
chr2	165331431	165331432	50.113
chr2	165331432	165331433	50.3799
chr2	165331433	165331434	51.0735
chr2	165331434	165331435	50.162
chr2	165331435	165331436	51.3878
chr2	165331436	165331437	51.5753
chr2	165331437	165331438	51.6936
chr2	165331438	165331439	52.449
chr2	165331439	165331440	52.4897
chr2	165331440	165331441	52.3797
chr2	165331441	165331442	52.5235
chr2	165331442	165331443	52.8106
chr2	165331443	165331444	54.6704
chr2	165331444	165331445	54.6604
chr2	165331445	165331446	55.0168
chr2	165331446	165331447	54.3544
chr2	165331447	165331448	54.5712
chr2	165331448	165331449	54.3749
chr2	165331449	165331450	54.6499
chr2	165331450	165331451	54.6524
chr2	165331451	165331452	54.7589
chr2	165331452	165331453	54.5989
chr2	165331453	165331454	54.9118
chr2	165331454	165331455	54.7067
chr2	165331455	165331456	54.7701
chr2	165331456	165331457	55.0002
chr2	165331457	165331458	54.9954
chr2	165331458	165331459	54.8988
chr2	165331459	165331460	55.2082
chr2	165331460	165331461	55.8293
chr2	165331461	165331462	55.0479
chr2	165331462	165331463	54.8713
chr2	165331463	165331464	54.2133
chr2	165331464	165331465	53.0357
chr2	165331465	165331466	53.3744
chr2	165331466	165331467	53.4207
chr2	165331467	165331468	52.8003
chr2	165331468	165331469	53.5015
chr2	165331469	165331470	53.2837
chr2	165331470	165331471	52.5355
chr2	165331471	165331472	50.6191
chr2	165331472	165331473	48.6708
chr2	165331473	165331474	48.7454
chr2	165331474	165331475	48.7478
chr2	165331475	165331476	48.5574
chr2	165331476	165331477	48.4775
chr2	165331477	165331478	47.0646
chr2	165331478	165331479	47.1711
chr2	165331479	165331480	47.2586
chr2	165331480	165331481	48.0972
chr2	165331481	165331482	48.1224
chr2	165331482	165331483	48.1788
chr2	165331483	165331484	48.0162
chr2	165331484	165331485	47.8688
chr2	165331485	165331486	47.5897
chr2	165331486	165331487	46.173
chr2	165331487	165331488	46.3072
chr2	165331488	165331489	46.4818
chr2	165331489	165331490	47.7544
chr2	165331490	165331491	47.6341
chr2	165331491	165331492	46.4626
chr2	165331492	165331493	46.2064
chr2	165331493	165331494	46.4044
chr2	165331494	165331495	45.899
chr2	165331495	165331496	45.7872
chr2	165331496	165331497	44.5153
chr2	165331497	165331498	44.576
chr2	165331498	165331499	44.5466
chr2	165331499	165331500	44.4177
chr2	165331500	165331501	43.7789
chr2	165331501	165331502	43.7866
chr2	165331502	165331503	44.1149
chr2	165331503	165331504	43.5817
chr2	165331504	165331505	43.0268
chr2	165331505	165331506	42.7619
chr2	165331506	165331507	42.4566
chr2	165331507	165331508	43.5551
chr2	165331508	165331509	43.3908
chr2	165331509	165331510	43.9294
chr2	165331510	165331511	43.0648
chr2	165331511	165331512	43.0709
chr2	165331512	165331513	43.4352
chr2	165331513	165331514	43.5583
chr2	165331514	165331515	44.3946
chr2	165331515	165331516	44.3327
chr2	165331516	165331517	45.2951
chr2	165331517	165331518	45.532
chr2	165331518	165331519	45.1016
chr2	165331519	165331520	45.4268
chr2	165331520	165331521	44.7712
chr2	165331521	165331522	44.6332
chr2	165331522	165331523	44.5854
chr2	165331523	165331524	43.6395
chr2	165331524	165331525	43.6552
chr2	165331525	165331526	42.7291
chr2	165331526	165331527	42.3375
chr2	165331527	165331528	42.1196
chr2	165331528	165331529	41.2124
chr2	165331529	165331530	40.5984
chr2	165331530	165331531	40.532
chr2	165331531	165331532	40.1464
chr2	165331532	165331533	40.1809
chr2	165331533	165331534	39.5223
chr2	165331534	165331535	39.6411
chr2	165331535	165331536	38.4708
chr2	165331536	165331537	38.1957
chr2	165331537	165331538	38.6357
chr2	165331538	165331539	37.9324
chr2	165331539	165331540	37.8706
chr2	165331540	165331541	39.035
chr2	165331541	165331542	40.6838
chr2	165331542	165331543	40.438
chr2	165331543	165331544	38.6591
chr2	165331544	165331545	38.932
chr2	165331545	165331546	39.0511
chr2	165331546	165331547	39.2002
chr2	165331547	165331548	39.2709
chr2	165331548	165331549	39.9579
chr2	165331549	165331550	41.4415
chr2	165331550	165331551	42.1151
chr2	165331551	165331552	42.5967
chr2	165331552	165331553	43.0196
chr2	165331553	165331554	42.2853
chr2	165331554	165331555	42.4644
chr2	165331555	165331556	42.0325
chr2	165331556	165331557	42.2836
chr2	165331557	165331558	42.8469
chr2	165331558	165331559	43.487
chr2	165331559	165331560	44.5739
chr2	165331560	165331561	43.9731
chr2	165331561	165331562	43.996
chr2	165331562	165331563	44.0594
chr2	165331563	165331564	44.0753
chr2	165331564	165331565	44.3426
chr2	165331565	165331566	44.8774
chr2	165331566	165331567	45.1845
chr2	165331567	165331568	45.4645
chr2	165331568	165331569	1.44957
chr2	165331569	165331570	0.612459
chr2	165331570	165331571	0.424254
chr2	165331571	165331572	0.333415
chr2	165331572	165331573	0.307307
chr2	165331573	165331574	0.273532
chr2	165331574	165331575	0.230599
chr2	165331575	165331576	0.207006
chr2	165331576	165331577	0.171914
chr2	165331577	165331578	0.138081
chr2	165331578	165331579	0.127362
chr2	165331579	165331580	0.120356
chr2	165331580	165331581	0.080596
chr2	165331581	165331582	0.078201
chr2	165331582	165331583	0.067962
chr2	165331583	165331584	0.065627
chr2	165331584	165331585	0.038203
chr2	165331585	165331586	0.02976
chr2	165331586	165331587	0.021976
chr2	165331587	165331606	0.007126
chr2	165331606	165331609	0.009342
chr2	165331609	165331614	0.007066
chr2	165331614	165331632	0.009042
chr2	165331632	165331667	0.006408
chr2	165331667	165331706	0.004192
chr2	165331706	165331709	0.001976
chr2	165331709	165331713	0.003593
chr2	165331713	165331714	0.00934
chr2	165331714	165331721	0.007364
chr2	165331721	165331723	0.005747
chr2	165331734	165331759	0.003832
chr2	165331759	165331760	0.004551
chr2	165331760	165331796	0.008263
chr2	165331796	165331797	0.009641
chr2	165331797	165331805	0.012754
chr2	165331805	165331814	0.015568
chr2	165331814	165331817	0.017185
chr2	165331817	165331819	0.019161
chr2	165331819	165331821	0.022993
chr2	165331821	165331829	0.025209
chr2	165331829	165331832	0.027425
chr2	165331832	165331834	0.030538
chr2	165331834	165331840	0.026706
chr2	165331840	165331859	0.02958
chr2	165331859	165331860	0.028862
chr2	165331860	165331866	0.025149
chr2	165331866	165331874	0.027005
chr2	165331874	165331879	0.025149
chr2	165331879	165331880	0.027724
chr2	165331880	165331896	0.028443
chr2	165331896	165331897	0.027065
chr2	165331897	165331898	0.023952
chr2	165331898	165331899	0.027605
chr2	165331899	165331905	0.030419
chr2	165331905	165331906	0.027605
chr2	165331906	165331914	0.029222
chr2	165331914	165331917	0.027605
chr2	165331917	165331919	0.025629
chr2	165331919	165331921	0.021797
chr2	165331921	165331929	0.019581
chr2	165331929	165331932	0.017305
chr2	165331932	165331940	0.014192
chr2	165331940	165331951	0.011378
chr2	165331951	165331958	0.014132
chr2	165331958	165331968	0.011378
chr2	165331968	165331979	0.012755
chr2	165331979	165331980	0.01018
chr2	165331980	165331989	0.009461
chr2	165331989	165331994	0.012036
chr2	165331994	165331998	0.010659
chr2	165331998	165331999	0.008443
chr2	165331999	165332006	0.005569
chr2	165332006	165332014	0.003952
chr2	165332014	165332019	0.005808
chr2	165332019	165332030	0.007904
chr2	165332030	165332033	0.006047
chr2	165332033	165332067	0.005329
chr2	165332067	165332068	0.008143
chr2	165332068	165332081	0.006766
chr2	165332081	165332089	0.008383
chr2	165332089	165332133	0.005808
chr2	165332133	165332149	0.004431
chr2	165332149	165332158	0.008563
chr2	165332158	165332163	0.004431
chr2	165332163	165332167	0.006348
chr2	165332167	165332168	0.003533
chr2	165332168	165332173	0.005629
chr2	165332173	165332180	0.043473
chr2	165332180	165332197	0.041856
chr2	165332197	165332201	0.043772
chr2	165332201	165332207	0.046706
chr2	165332207	165332208	0.048682
chr2	165332208	165332262	0.086526
chr2	165332262	165332268	0.08455
chr2	165332268	165332273	0.082454
chr2	165332273	165332297	0.04461
chr2	165332297	165332301	0.042694
chr2	165332301	165332307	0.03976
chr2	165332307	165332308	0.037844
chr2	165332335	165332356	0.002096
chr2	165332356	165332359	0.005569
chr2	165332359	165332367	0.007485
chr2	165332367	165332373	0.011018
chr2	165332373	165332390	0.013712
chr2	165332390	165332396	0.017365
chr2	165332396	165332400	0.018742
chr2	165332400	165332417	0.015089
chr2	165332417	165332435	0.017185
chr2	165332435	165332444	0.015089
chr2	165332444	165332456	0.018023
chr2	165332456	165332458	0.01449
chr2	165332458	165332459	0.016885
chr2	165332459	165332467	0.014969
chr2	165332467	165332473	0.011496
chr2	165332473	165332476	0.008802
chr2	165332476	165332496	0.012514
chr2	165332496	165332497	0.011137
chr2	165332497	165332503	0.012753
chr2	165332503	165332514	0.015388
chr2	165332514	165332517	0.018082
chr2	165332517	165332524	0.017004
chr2	165332524	165332544	0.018561
chr2	165332544	165332558	0.015627
chr2	165332558	165332576	0.013232
chr2	165332576	165332585	0.00952
chr2	165332585	165332597	0.012333
chr2	165332597	165332603	0.010777
chr2	165332603	165332604	0.008143
chr2	165332604	165332614	0.013172
chr2	165332614	165332617	0.011735
chr2	165332617	165332619	0.010717
chr2	165332619	165332624	0.013471
chr2	165332624	165332644	0.011855
chr2	165332644	165332685	0.01425
chr2	165332685	165332697	0.011496
chr2	165332697	165332704	0.013652
chr2	165332704	165332710	0.008623
chr2	165332710	165332714	0.008742
chr2	165332714	165332718	0.007484
chr2	165332718	165332719	0.011377
chr2	165332719	165332744	0.006288
chr2	165332744	165332764	0.003893
chr2	165332764	165332768	0.007426
chr2	165332768	165332770	0.010181
chr2	165332770	165332799	0.012875
chr2	165332799	165332811	0.017964
chr2	165332811	165332818	0.02006
chr2	165332818	165332820	0.016167
chr2	165332820	165332822	0.014071
chr2	165332822	165332864	0.017964
chr2	165332864	165332865	0.014431
chr2	165332865	165332868	0.015688
chr2	165332868	165332870	0.012934
chr2	165332870	165332895	0.010239
chr2	165332895	165332899	0.012994
chr2	165332899	165332906	0.007905
chr2	165332906	165332908	0.01018
chr2	165332908	165332913	0.012395
chr2	165332913	165332922	0.015928
chr2	165332922	165332938	0.012035
chr2	165332938	165332940	0.014849
chr2	165332940	165332965	0.018382
chr2	165332965	165332969	0.017125
chr2	165332969	165332971	0.0197
chr2	165332971	165332994	0.020957
chr2	165332994	165332995	0.023232
chr2	165332995	165333006	0.020477
chr2	165333006	165333008	0.018202
chr2	165333008	165333012	0.015987
chr2	165333012	165333038	0.012454
chr2	165333038	165333040	0.00964
chr2	165333040	165333047	0.00898
chr2	165333047	165333049	0.011675
chr2	165333049	165333060	0.014489
chr2	165333060	165333069	0.018022
chr2	165333069	165333071	0.015448
chr2	165333071	165333076	0.01425
chr2	165333076	165333078	0.017005
chr2	165333078	165333087	0.021796
chr2	165333087	165333094	0.023293
chr2	165333094	165333097	0.021018
chr2	165333097	165333120	0.022215
chr2	165333120	165333121	0.027305
chr2	165333121	165333131	0.029999
chr2	165333131	165333140	0.031975
chr2	165333140	165333147	0.029101
chr2	165333147	165333149	0.026407
chr2	165333149	165333160	0.023593
chr2	165333160	165333161	0.02006
chr2	165333161	165333168	0.023953
chr2	165333168	165333175	0.027906
chr2	165333175	165333176	0.030121
chr2	165333176	165333178	0.027367
chr2	165333178	165333187	0.022576
chr2	165333187	165333197	0.021079
chr2	165333197	165333200	0.019821
chr2	165333200	165333203	0.021918
chr2	165333203	165333209	0.024492
chr2	165333209	165333220	0.030002
chr2	165333220	165333221	0.027907
chr2	165333221	165333231	0.025213
chr2	165333231	165333261	0.023236
chr2	165333261	165333264	0.019284
chr2	165333264	165333266	0.015391
chr2	165333266	165333275	0.019284
chr2	165333275	165333276	0.017068
chr2	165333276	165333281	0.018744
chr2	165333281	165333299	0.02066
chr2	165333299	165333300	0.022816
chr2	165333300	165333303	0.02066
chr2	165333303	165333307	0.018086
chr2	165333307	165333308	0.020721
chr2	165333308	165333309	0.023775
chr2	165333309	165333310	0.018265
chr2	165333310	165333314	0.020242
chr2	165333314	165333319	0.017606
chr2	165333319	165333320	0.020301
chr2	165333320	165333358	0.017246
chr2	165333358	165333366	0.019462
